date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:23:34	600/600	U-----	200	untouched ('OK')	text/css	etag:%22258-6251df0fdf40d%22	http://engo.test/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.24.7	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor/assets/css/widget-heading.min52dd.css	(from http://engo.test/)
15:23:34	1369/1369	U-----	200	untouched ('OK')	text/css	etag:%22559-62584bc46ce97%22	http://engo.test/wp-content/uploads/elementor/css/custom-widget-image-box.min.css?ver=1730101884	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/elementor/css/custom-widget-image-box.minf489.css	(from http://engo.test/)
15:23:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Oct%202024%2009:53:33%20GMT	http://engo.test/courses/engo-standard	C:/My%20Web%20Sites/engo/engo.test/courses/engo-standard	(from http://engo.test/)
15:23:34	793/793	U-----	200	untouched ('OK')	text/css	etag:%22319-6251df0fdc54e%22	http://engo.test/wp-content/plugins/elementor/assets/css/widget-counter.min.css?ver=3.24.7	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor/assets/css/widget-counter.min52dd.css	(from http://engo.test/)
15:23:34	4929/4929	U-----	200	untouched ('OK')	text/css	etag:%221341-6251df0fe5572%22	http://engo.test/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css?ver=3.24.7	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min52dd.css	(from http://engo.test/)
15:23:35	10069/10069	U-----	200	untouched ('OK')	text/css	etag:%222755-62584bc46604f%22	http://engo.test/wp-content/uploads/elementor/css/custom-widget-icon-box.min.css?ver=1730101884	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/elementor/css/custom-widget-icon-box.minf489.css	(from http://engo.test/)
15:23:35	33009/33009	U-----	200	untouched ('OK')	text/css	etag:%2280f1-6251e9b6e1c96%22	http://engo.test/wp-content/plugins/elementor-pro/assets/css/widget-carousel.min.css?ver=3.24.4	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor-pro/assets/css/widget-carousel.min57a7.css	(from http://engo.test/)
15:23:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Oct%202024%2009:53:34%20GMT	http://engo.test/courses/engo-business	C:/My%20Web%20Sites/engo/engo.test/courses/engo-business	(from http://engo.test/)
15:23:35	14341/14341	U-----	200	untouched ('OK')	text/css	etag:%223805-6251e9b6f219b%22	http://engo.test/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css?ver=3.24.4	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor-pro/assets/css/widget-posts.min57a7.css	(from http://engo.test/)
15:23:36	7817/7817	U-----	200	untouched ('OK')	text/css	etag:%221e89-62584bc532c73%22	http://engo.test/wp-content/uploads/elementor/css/post-32.css?ver=1730101885	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/elementor/css/post-32feec.css	(from http://engo.test/)
15:23:36	8903/8903	U-----	200	untouched ('OK')	text/css	etag:%2222c7-62584bc556ce8%22	http://engo.test/wp-content/uploads/elementor/css/post-417.css?ver=1730101885	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/elementor/css/post-417feec.css	(from http://engo.test/)
15:23:36	1220/1220	U-----	200	untouched ('OK')	text/css	etag:%224c4-62584de96657d%22	http://engo.test/wp-content/uploads/elementor/css/post-1789.css?ver=1730102460	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/elementor/css/post-1789c78c.css	(from http://engo.test/)
15:23:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Oct%202024%2009:53:36%20GMT	http://engo.test/level-test	C:/My%20Web%20Sites/engo/engo.test/level-test	(from http://engo.test/)
15:23:37	255/255	U-----	200	untouched ('OK')	text/css	etag:%22ff-62584dd0e270a%22	http://engo.test/wp-content/uploads/elementor/css/post-1783.css?ver=1730102434	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/elementor/css/post-178395e4.css	(from http://engo.test/)
15:23:37	87553/87553	U-----	200	untouched ('')	application/javascript	etag:%2215601-603fed35e19c0%22	http://engo.test/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/engo/engo.test/wp-includes/js/jquery/jquery.minf43b.js	(from http://engo.test/)
15:23:37	13577/13577	U-----	200	untouched ('')	application/javascript	etag:%223509-5fdabee5f2100%22	http://engo.test/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/engo/engo.test/wp-includes/js/jquery/jquery-migrate.min5589.js	(from http://engo.test/)
15:23:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Oct%202024%2009:53:37%20GMT	http://engo.test/contact-us	C:/My%20Web%20Sites/engo/engo.test/contact-us	(from http://engo.test/)
15:23:39	763/763	U-----	200	untouched ('')	text/xml	date:Mon,%2028%20Oct%202024%2008:02:29%20GMT	http://engo.test/xmlrpc.php?rsd	C:/My%20Web%20Sites/engo/engo.test/xmlrpc0db0.php	(from http://engo.test/)
15:23:39	3801/3801	---M--	200	added ('OK')	text/css	etag:%22ed9-62586709270d9%22	http://engo.test/wp-content/uploads/elementor/css/post-155.css?ver=1730109204	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/elementor/css/post-15522e0.css	(from http://engo.test/)
15:23:41	2510/2510	U-----	200	untouched ('')	application/json	date:Mon,%2028%20Oct%202024%2008:02:30%20GMT	http://engo.test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fengo.test%2F	C:/My%20Web%20Sites/engo/engo.test/wp-json/oembed/1.0/embed8b85.json	(from http://engo.test/)
15:23:41	3772/3772	---M--	200	added ('OK')	text/css	etag:%22ebc-6258656357289%22	http://engo.test/wp-content/uploads/elementor/css/post-191.css?ver=1730108762	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/elementor/css/post-191950e.css	(from http://engo.test/)
15:23:41	2720/2720	U-----	200	untouched ('')	text/xml	date:Mon,%2028%20Oct%202024%2008:02:32%20GMT	http://engo.test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fengo.test%2F&format=xml	C:/My%20Web%20Sites/engo/engo.test/wp-json/oembed/1.0/embedd44c	(from http://engo.test/)
15:23:41	1325/1325	U-----	200	untouched ('OK')	image/svg+xml	etag:%2252d-6251ede8b7272%22	http://engo.test/wp-content/uploads/2024/10/engo-favicon.svg	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/engo-favicon.svg	(from http://engo.test/)
15:23:41	3822/3822	---M--	200	added ('OK')	text/css	etag:%22eee-6258654c47a5c%22	http://engo.test/wp-content/uploads/elementor/css/post-202.css?ver=1730108738	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/elementor/css/post-202c81c.css	(from http://engo.test/)
15:23:41	12513/12513	U-----	200	untouched ('OK')	image/svg+xml	etag:%2230e1-6251ed96a8145%22	http://engo.test/wp-content/uploads/2024/10/engo-logo.svg	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/engo-logo.svg	(from http://engo.test/)
15:23:42	2825/2825	---M--	200	added ('OK')	application/javascript	etag:%22b09-625867093c917%22	http://engo.test/wp-content/uploads/theplus-addons/theplus-post-8.min.js?ver=1730109204	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/theplus-addons/theplus-post-8.min22e0.js	(from http://engo.test/)
15:23:49	114037/114037	U--MC-	200	updated ('OK')	text/html	date:Mon,%2028%20Oct%202024%2009:53:42%20GMT	http://engo.test/courses/engo-junior/	C:/My%20Web%20Sites/engo/engo.test/courses/engo-junior/	(from http://engo.test/)
15:23:49	114270/114270	U--MC-	200	updated ('OK')	text/html	date:Mon,%2028%20Oct%202024%2009:53:42%20GMT	http://engo.test/courses/engo-standard/	C:/My%20Web%20Sites/engo/engo.test/courses/engo-standard/	(from http://engo.test/)
15:23:57	96955/96955	U--MC-	200	updated ('OK')	text/html	date:Mon,%2028%20Oct%202024%2009:53:50%20GMT	http://engo.test/level-test/	C:/My%20Web%20Sites/engo/engo.test/level-test/	(from http://engo.test/)
15:23:57	86992/86992	U--MC-	200	updated ('OK')	application/json	date:Mon,%2028%20Oct%202024%2009:53:38%20GMT	http://engo.test/wp-json/wp/v2/pages/8	C:/My%20Web%20Sites/engo/engo.test/wp-json/wp/v2/pages/8.json	(from http://engo.test/)
15:23:58	114190/114190	U--MC-	200	updated ('OK')	text/html	date:Mon,%2028%20Oct%202024%2009:53:49%20GMT	http://engo.test/courses/engo-business/	C:/My%20Web%20Sites/engo/engo.test/courses/engo-business/	(from http://engo.test/)
15:24:07	85195/85195	U--MC-	200	updated ('OK')	text/html	date:Mon,%2028%20Oct%202024%2009:53:57%20GMT	http://engo.test/about-us/	C:/My%20Web%20Sites/engo/engo.test/about-us/	(from http://engo.test/)
15:24:07	59699/59699	U-----	200	untouched ('')	image/png	etag:%22e933-625208590a715%22	http://engo.test/wp-content/uploads/2024/10/img1.png	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/img1.png	(from http://engo.test/)
15:24:07	78791/78791	U--MC-	200	updated ('OK')	text/html	date:Mon,%2028%20Oct%202024%2009:53:57%20GMT	http://engo.test/blog/	C:/My%20Web%20Sites/engo/engo.test/blog/	(from http://engo.test/)
15:24:08	81967/81967	U--MC-	200	updated ('OK')	text/html	date:Mon,%2028%20Oct%202024%2009:53:58%20GMT	http://engo.test/contact-us/	C:/My%20Web%20Sites/engo/engo.test/contact-us/	(from http://engo.test/)
15:24:08	21978/21978	U-----	200	untouched ('')	image/png	etag:%2255da-62520a4ba32cc%22	http://engo.test/wp-content/uploads/2024/10/highlight-img1.png	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/highlight-img1.png	(from http://engo.test/)
15:24:08	22404/22404	U-----	200	untouched ('')	image/png	etag:%225784-62520c40a7bb8%22	http://engo.test/wp-content/uploads/2024/10/highlight-img2-1.png	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/highlight-img2-1.png	(from http://engo.test/)
15:24:08	25398/25398	U-----	200	untouched ('')	image/png	etag:%226336-62520be1afb66%22	http://engo.test/wp-content/uploads/2024/10/highlight-img3.png	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/highlight-img3.png	(from http://engo.test/)
15:24:08	21699/21699	U-----	200	untouched ('')	image/png	etag:%2254c3-62523e849faa4%22	http://engo.test/wp-content/uploads/2024/10/cta-3d2.png	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/cta-3d2.png	(from http://engo.test/)
15:24:08	17676/17676	U-----	200	untouched ('')	image/png	etag:%22450c-62523dd57291f%22	http://engo.test/wp-content/uploads/2024/10/cta-3d-1.png	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/cta-3d-1.png	(from http://engo.test/)
15:24:09	4995/4995	U-----	200	untouched ('')	image/png	etag:%221383-62532d9ce30a8%22	http://engo.test/wp-content/uploads/2024/10/Ellipse-2-4.png	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/Ellipse-2-4.png	(from http://engo.test/)
15:24:09	4772/4772	U-----	200	untouched ('')	image/png	etag:%2212a4-62533308a7702%22	http://engo.test/wp-content/uploads/2024/10/Ellipse-2-5.png	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/Ellipse-2-5.png	(from http://engo.test/)
15:24:09	5237/5237	U-----	200	untouched ('')	image/png	etag:%221475-62532d61173f1%22	http://engo.test/wp-content/uploads/2024/10/Ellipse-1.png	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/Ellipse-1.png	(from http://engo.test/)
15:24:09	297031/297031	U-----	200	untouched ('')	image/jpeg	etag:%2248847-625335d690ee8%22	http://engo.test/wp-content/uploads/2024/10/medium-shot-smiley-teacher-explaining-scaled.jpg	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/medium-shot-smiley-teacher-explaining-scaled.jpg	(from http://engo.test/)
15:24:10	285343/285343	U-----	200	untouched ('')	image/jpeg	etag:%2245a9f-625335979ed60%22	http://engo.test/wp-content/uploads/2024/10/small-girl-thinking-about-foreign-phrases-scaled.jpg	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/small-girl-thinking-about-foreign-phrases-scaled.jpg	(from http://engo.test/)
15:24:10	236229/236229	U--MC-	200	updated ('OK')	application/json	date:Mon,%2028%20Oct%202024%2009:53:38%20GMT	http://engo.test/wp-json/	C:/My%20Web%20Sites/engo/engo.test/wp-json/	(from http://engo.test/)
15:24:11	437654/437654	U-----	200	untouched ('')	image/jpeg	etag:%226ad96-62533425ddbfc%22	http://engo.test/wp-content/uploads/2024/10/full-shot-smiley-girl-with-tablet-headphones-scaled.jpg	C:/My%20Web%20Sites/engo/engo.test/wp-content/uploads/2024/10/full-shot-smiley-girl-with-tablet-headphones-scaled.jpg	(from http://engo.test/)
15:24:11	2749/2749	U-----	200	untouched ('')	application/javascript	etag:%22abd-6251eb19a19bd%22	http://engo.test/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=3.1.1	C:/My%20Web%20Sites/engo/engo.test/wp-content/themes/hello-elementor/assets/js/hello-frontend.minb12b.js	(from http://engo.test/)
15:24:12	24109/24109	U-----	200	untouched ('')	application/javascript	etag:%225e2d-6251e9b6bddac%22	http://engo.test/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from http://engo.test/)
15:24:13	3721/3721	U-----	200	untouched ('')	application/javascript	etag:%22e89-6251e9b6bf8c3%22	http://engo.test/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.24.4	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min57a7.js	(from http://engo.test/)
15:24:14	1801/1801	U-----	200	untouched ('')	application/javascript	etag:%22709-6251df110c34c%22	http://engo.test/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from http://engo.test/)
15:24:15	5520/5520	U-----	200	untouched ('')	application/javascript	etag:%221590-602a9bd204080%22	http://engo.test/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/My%20Web%20Sites/engo/engo.test/wp-includes/js/imagesloaded.minbb93.js	(from http://engo.test/)
15:24:16	59219/59219	U--MC-	200	updated ('OK')	text/html	date:Mon,%2028%20Oct%202024%2009:54:09%20GMT	http://engo.test/2024/10/24/how-to-choose-the-right-english-language-course/	C:/My%20Web%20Sites/engo/engo.test/2024/10/24/how-to-choose-the-right-english-language-course/	(from http://engo.test/)
15:24:16	6213/6213	U-----	200	untouched ('')	application/javascript	etag:%221845-6251e9b67302f%22	http://engo.test/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.24.4	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min57a7.js	(from http://engo.test/)
15:24:16	58847/58847	U--MC-	200	updated ('OK')	text/html	date:Mon,%2028%20Oct%202024%2009:54:09%20GMT	http://engo.test/2024/10/24/the-importance-of-english-grammar/	C:/My%20Web%20Sites/engo/engo.test/2024/10/24/the-importance-of-english-grammar/	(from http://engo.test/)
15:24:16	4997/4997	U-----	200	untouched ('')	application/javascript	etag:%221385-6251df10b1a0d%22	http://engo.test/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.24.7	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor/assets/js/webpack.runtime.min52dd.js	(from http://engo.test/)
15:24:16	4307/4307	U-----	200	untouched ('')	application/javascript	etag:%2210d3-6251dec35cc21%22	http://engo.test/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	C:/My%20Web%20Sites/engo/engo.test/wp-includes/js/dist/hooks.min2757.js	(from http://engo.test/)
15:24:16	80657/80657	U-----	200	untouched ('')	application/javascript	etag:%2213b11-6251df105fd0e%22	http://engo.test/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.24.7	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor/assets/js/frontend-modules.min52dd.js	(from http://engo.test/)
15:24:17	60522/60522	U--MC-	200	updated ('OK')	text/html	date:Mon,%2028%20Oct%202024%2009:54:10%20GMT	http://engo.test/2024/10/24/5-tips-for-speaking-english-fluently-with-confidence/	C:/My%20Web%20Sites/engo/engo.test/2024/10/24/5-tips-for-speaking-english-fluently-with-confidence/	(from http://engo.test/)
15:24:17	25050/25050	U-----	200	untouched ('')	application/javascript	etag:%2261da-6251e9b68af42%22	http://engo.test/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.24.4	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor-pro/assets/js/frontend.min57a7.js	(from http://engo.test/)
15:24:17	21464/21464	U-----	200	untouched ('')	application/javascript	etag:%2253d8-6251dec39d864%22	http://engo.test/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/engo/engo.test/wp-includes/js/jquery/ui/core.minb37e.js	(from http://engo.test/)
15:24:17	9141/9141	U-----	200	untouched ('')	application/javascript	etag:%2223b5-6251dec35df94%22	http://engo.test/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/engo/engo.test/wp-includes/js/dist/i18n.minc33c.js	(from http://engo.test/)
15:24:17	41321/41321	U-----	200	untouched ('')	application/javascript	etag:%22a169-6251df105e6cf%22	http://engo.test/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.24.7	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor/assets/js/frontend.min52dd.js	(from http://engo.test/)
15:24:17	42791/42791	U-----	200	untouched ('')	application/javascript	etag:%22a727-6251e9b66c121%22	http://engo.test/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.24.4	C:/My%20Web%20Sites/engo/engo.test/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min57a7.js	(from http://engo.test/)
